91,188,-0.0008,-0.0,100.0,518.67,642.92,1597.19,1412.09,14.62,21.61,552.99,2388.15,9054.81,1.3,47.93,520.63,2388.17,8127.99,8.4607,0.03,393,2388,100.0,38.59,23.1607
91,189,-0.004,-0.0,100.0,518.67,643.15,1592.08,1412.44,14.62,21.61,552.62,2388.13,9054.61,1.3,47.72,520.45,2388.17,8127.44,8.4375,0.03,393,2388,100.0,38.76,23.213
91,190,-0.0004,0.0001,100.0,518.67,643.33,1593.22,1411.0,14.62,21.61,552.39,2388.2,9049.99,1.3,47.79,521.23,2388.21,8125.7,8.4618,0.03,393,2388,100.0,38.54,23.1977
91,191,0.0004,-0.0003,100.0,518.67,642.86,1593.17,1415.4,14.62,21.61,553.01,2388.1,9053.94,1.3,48.02,520.99,2388.22,8125.09,8.4785,0.03,393,2388,100.0,38.76,23.1236
91,192,0.004,-0.0002,100.0,518.67,642.91,1593.07,1414.81,14.62,21.61,552.35,2388.16,9051.12,1.3,47.6,520.65,2388.17,8125.67,8.4763,0.03,395,2388,100.0,38.74,23.1706
91,193,0.0016,0.0001,100.0,518.67,643.55,1600.2,1413.45,14.62,21.61,552.3,2388.23,9045.19,1.3,47.71,520.34,2388.14,8125.35,8.4749,0.03,394,2388,100.0,38.73,23.0804
91,194,-0.0006,-0.0004,100.0,518.67,642.24,1592.93,1420.27,14.62,21.61,553.09,2388.16,9052.32,1.3,47.68,520.58,2388.21,8125.44,8.4574,0.03,395,2388,100.0,38.7,23.1509
91,195,-0.0021,0.0004,100.0,518.67,643.06,1588.68,1420.38,14.62,21.61,552.54,2388.13,9046.27,1.3,47.7,520.9,2388.17,8127.62,8.4902,0.03,395,2388,100.0,38.56,23.1463
91,196,0.0007,0.0001,100.0,518.67,643.32,1591.99,1415.35,14.62,21.61,552.98,2388.15,9055.31,1.3,47.74,520.61,2388.22,8128.62,8.4633,0.03,394,2388,100.0,38.66,23.1554
91,197,-0.0002,0.0004,100.0,518.67,643.22,1593.16,1422.78,14.62,21.61,552.97,2388.21,9051.86,1.3,47.81,520.67,2388.18,8126.65,8.4445,0.03,394,2388,100.0,38.69,23.1848
91,198,-0.0,-0.0003,100.0,518.67,643.35,1585.14,1421.2,14.62,21.61,552.39,2388.15,9050.25,1.3,47.73,520.66,2388.19,8137.1,8.4752,0.03,396,2388,100.0,38.72,23.109
91,199,0.0043,-0.0002,100.0,518.67,642.62,1593.74,1420.0,14.62,21.61,552.32,2388.22,9049.3,1.3,47.86,520.84,2388.13,8129.74,8.4622,0.03,395,2388,100.0,38.71,23.1566
91,200,-0.0005,-0.0002,100.0,518.67,643.16,1591.03,1418.92,14.62,21.61,552.44,2388.2,9049.65,1.3,47.82,520.55,2388.15,8130.23,8.489,0.03,394,2388,100.0,38.55,23.2999
91,201,-0.0003,-0.0,100.0,518.67,643.16,1590.78,1418.97,14.62,21.61,551.98,2388.18,9046.32,1.3,47.83,520.99,2388.17,8120.58,8.49,0.03,393,2388,100.0,38.55,23.2922
91,202,-0.0006,-0.0003,100.0,518.67,642.6,1595.0,1414.87,14.62,21.61,552.57,2388.19,9052.6,1.3,47.97,521.15,2388.19,8128.95,8.4569,0.03,394,2388,100.0,38.72,23.1723
91,203,-0.0009,0.0002,100.0,518.67,642.76,1594.52,1415.9,14.62,21.61,552.91,2388.21,9055.16,1.3,47.7,521.15,2388.19,8126.42,8.4278,0.03,394,2388,100.0,38.78,23.1434
91,204,-0.0003,-0.0003,100.0,518.67,643.79,1597.18,1418.68,14.62,21.61,552.64,2388.19,9055.04,1.3,47.78,521.11,2388.14,8131.53,8.5126,0.03,396,2388,100.0,38.56,23.3014
91,205,-0.0001,-0.0005,100.0,518.67,642.86,1597.16,1417.68,14.62,21.61,552.99,2388.2,9049.44,1.3,47.95,520.44,2388.15,8125.47,8.4592,0.03,393,2388,100.0,38.54,23.2274
91,206,-0.0036,-0.0002,100.0,518.67,644.03,1596.49,1413.92,14.62,21.61,552.68,2388.19,9050.41,1.3,47.7,520.38,2388.18,8123.71,8.4765,0.03,395,2388,100.0,38.75,23.2178
91,207,0.0009,0.0001,100.0,518.67,643.28,1589.41,1416.48,14.62,21.61,552.65,2388.2,9048.23,1.3,47.88,521.03,2388.24,8125.25,8.4637,0.03,396,2388,100.0,38.75,23.1351
91,208,-0.003,-0.0001,100.0,518.67,643.11,1593.96,1417.96,14.62,21.61,552.08,2388.19,9054.28,1.3,47.99,520.98,2388.21,8129.96,8.4879,0.03,394,2388,100.0,38.54,23.205
91,209,0.0017,-0.0002,100.0,518.67,642.84,1586.29,1419.32,14.62,21.61,552.34,2388.19,9050.51,1.3,48.0,520.61,2388.16,8129.59,8.4686,0.03,394,2388,100.0,38.67,23.2261
91,210,0.0016,-0.0005,100.0,518.67,643.27,1600.38,1416.16,14.62,21.61,552.35,2388.23,9046.68,1.3,47.9,520.78,2388.22,8128.15,8.5075,0.03,394,2388,100.0,38.64,23.152
91,211,-0.0024,0.0004,100.0,518.67,643.34,1593.51,1419.73,14.62,21.61,552.25,2388.2,9046.32,1.3,47.76,520.24,2388.18,8126.38,8.4682,0.03,394,2388,100.0,38.55,23.2084
91,212,0.0016,0.0,100.0,518.67,643.14,1600.78,1422.96,14.62,21.61,552.62,2388.16,9052.03,1.3,47.68,520.05,2388.19,8130.12,8.4714,0.03,395,2388,100.0,38.75,23.1533
91,213,0.0003,-0.0002,100.0,518.67,642.82,1592.26,1418.02,14.62,21.61,552.02,2388.23,9043.12,1.3,47.96,520.63,2388.25,8124.68,8.4552,0.03,394,2388,100.0,38.62,23.2297
91,214,-0.0029,0.0003,100.0,518.67,642.93,1586.34,1414.26,14.62,21.61,551.45,2388.15,9051.04,1.3,47.77,520.62,2388.16,8127.02,8.4812,0.03,394,2388,100.0,38.82,23.1754
91,215,-0.0011,0.0005,100.0,518.67,642.67,1597.2,1408.52,14.62,21.61,552.46,2388.2,9054.88,1.3,48.01,520.87,2388.25,8130.96,8.4542,0.03,395,2388,100.0,38.65,23.2093
91,216,-0.0019,0.0002,100.0,518.67,643.06,1598.3,1419.29,14.62,21.61,552.06,2388.25,9047.17,1.3,48.03,520.6,2388.21,8125.86,8.4708,0.03,395,2388,100.0,38.68,23.1052
91,217,-0.0009,0.0001,100.0,518.67,643.31,1598.06,1411.59,14.62,21.61,552.81,2388.23,9059.59,1.3,47.84,520.46,2388.19,8125.71,8.4595,0.03,394,2388,100.0,38.62,23.0827
91,218,0.0023,-0.0,100.0,518.67,643.36,1595.28,1419.85,14.62,21.61,552.01,2388.2,9053.53,1.3,47.76,520.65,2388.17,8126.72,8.4642,0.03,394,2388,100.0,38.61,23.3026
91,219,0.0029,-0.0003,100.0,518.67,643.35,1595.73,1421.35,14.62,21.61,552.43,2388.17,9048.57,1.3,47.83,520.06,2388.2,8127.85,8.4656,0.03,393,2388,100.0,38.56,23.213
91,220,-0.0014,0.0,100.0,518.67,643.03,1599.22,1418.71,14.62,21.61,552.28,2388.25,9048.55,1.3,47.8,520.5,2388.23,8127.78,8.4825,0.03,396,2388,100.0,38.67,23.1059
91,221,0.0021,-0.0005,100.0,518.67,643.85,1600.38,1416.67,14.62,21.61,552.7,2388.19,9047.31,1.3,47.89,520.44,2388.19,8130.69,8.5217,0.03,395,2388,100.0,38.52,23.1109
91,222,-0.0004,-0.0002,100.0,518.67,643.46,1593.17,1418.43,14.62,21.61,552.11,2388.26,9049.46,1.3,47.71,520.37,2388.17,8121.51,8.4663,0.03,394,2388,100.0,38.7,23.1609
91,223,0.0006,-0.0,100.0,518.67,643.61,1595.96,1414.17,14.62,21.61,552.65,2388.17,9044.57,1.3,47.89,520.41,2388.23,8126.51,8.534,0.03,396,2388,100.0,38.74,23.1341
91,224,-0.001,-0.0,100.0,518.67,642.59,1600.55,1423.82,14.62,21.61,552.65,2388.29,9049.09,1.3,47.88,520.38,2388.26,8126.95,8.4605,0.03,395,2388,100.0,38.52,23.17
91,225,-0.0014,-0.0003,100.0,518.67,643.31,1593.35,1420.08,14.62,21.61,552.55,2388.18,9050.57,1.3,47.82,520.36,2388.24,8122.95,8.443,0.03,395,2388,100.0,38.62,23.1413
91,226,0.0003,0.0001,100.0,518.67,643.17,1600.85,1423.92,14.62,21.61,551.9,2388.24,9055.24,1.3,47.86,519.91,2388.25,8122.01,8.5092,0.03,394,2388,100.0,38.47,23.1732
91,227,0.0022,0.0001,100.0,518.67,643.5,1592.53,1419.61,14.62,21.61,552.52,2388.2,9055.9,1.3,47.92,520.39,2388.21,8122.15,8.5263,0.03,395,2388,100.0,38.62,23.1614
91,228,0.0052,-0.0001,100.0,518.67,643.24,1595.69,1426.95,14.62,21.61,552.74,2388.23,9050.04,1.3,47.87,519.96,2388.18,8130.89,8.4795,0.03,395,2388,100.0,38.58,23.1152
91,229,0.0002,-0.0005,100.0,518.67,643.67,1591.89,1423.14,14.62,21.61,551.94,2388.16,9044.02,1.3,47.94,520.16,2388.24,8129.45,8.4987,0.03,395,2388,100.0,38.58,23.1562
91,230,-0.003,-0.0003,100.0,518.67,643.31,1600.33,1416.25,14.62,21.61,551.86,2388.21,9051.03,1.3,48.0,520.15,2388.18,8131.03,8.4982,0.03,394,2388,100.0,38.71,23.1285
91,231,0.0014,-0.0002,100.0,518.67,643.31,1595.07,1415.72,14.62,21.61,551.51,2388.24,9049.32,1.3,47.93,519.94,2388.27,8127.33,8.4925,0.03,394,2388,100.0,38.46,23.0121
91,232,0.0007,-0.0,100.0,518.67,643.72,1595.75,1414.33,14.62,21.61,552.25,2388.18,9051.26,1.3,47.94,519.92,2388.23,8128.73,8.4501,0.03,394,2388,100.0,38.54,23.1569
91,233,-0.0011,-0.0004,100.0,518.67,643.11,1591.71,1422.57,14.62,21.61,552.21,2388.24,9045.09,1.3,47.93,519.55,2388.23,8122.52,8.4901,0.03,395,2388,100.0,38.62,23.0567
91,234,-0.0003,0.0001,100.0,518.67,643.18,1605.05,1419.74,14.62,21.61,552.22,2388.2,9052.13,1.3,48.01,520.96,2388.21,8123.71,8.5104,0.03,395,2388,100.0,38.73,23.2522
